uid,latitude,longitude,date,cyanobacteria_density
umwp,45.45844,-97.26315,2017-09-08,535.482
umxd,37.66,-120.875,2016-04-12,6105.7025
umye,32.7049,-117.121,2015-03-01,3755.75
umyi,39.1766,-122.189,2018-08-22,8170.0
unaf,47.26394,-99.80461,2017-06-12,2656.9
unaw,32.901948,-107.294449,2014-07-23,0.30678319
unbi,35.7085038,-79.15892452,2021-08-11,2.259
unbs,35.91250652,-79.17795132,2014-01-15,22.873
undm,35.93,-78.84487843,2017-08-04,15.34
unep,39.76042711,-99.12676695,2021-08-02,10.495
unhl,35.89415203,-79.03105126,2015-02-11,2.541
unht,35.67105694,-79.22847801,2015-05-06,0.726
unja,37.8189,-121.358,2016-05-17,944.15
unjm,32.549448,-104.38417,2013-03-27,0.234134543
unjs,34.9552,-120.487,2016-01-20,2365.0
unju,39.006878,-80.472104,2017-07-27,6.69453125
unkc,37.8189,-121.358,2019-05-21,1673.606
unkx,36.7593,-121.755,2019-09-19,6250.0
unld,35.51,-79.09293027,2017-06-24,749.86
unlg,34.6766,-120.553,2017-04-25,3797.5
unlo,41.8126,-77.1972,2018-07-11,31.267
unlw,35.976,-78.73078854,2014-08-04,16.597
unly,35.63954515,-79.28700774,2017-12-06,4.692
unmg,35.91222701,-79.17571427,2013-11-06,9.44
unmo,36.06,-76.0,2021-07-29,1045.157
unnd,34.9414,-120.573,2018-04-18,7287.5
unni,45.45,-82.915,2019-08-05,0.176291501
unnv,41.992305,-78.929219,2016-10-02,332.6384793
unpb,37.78239812,-97.53105031,2013-08-26,79.695
unqt,35.76,-79.08136274,2020-07-14,65.958
unrm,38.76866665,-75.31788333,2019-09-11,53.16999817
unsc,35.61,-78.95598558,2018-08-28,2.147
unsf,35.6972724,-79.17978562,2015-05-20,36.869
unsg,37.6667,-120.898,2017-09-12,6216.4235
untn,35.67946718,-79.2128569,2017-11-15,38.287
unue,41.321113,-80.483229,2019-07-18,20.2002521
unwd,38.76866665,-75.31788333,2017-07-12,72.59999847
unzn,35.90362431,-79.10686263,2019-01-15,2.2
uoad,35.64607,-78.67337075,2016-07-27,37.275
uoar,40.10804,-97.29034,2017-09-20,9.612
uocz,35.4417,-119.549,2014-07-29,1814.5
uods,35.86343699,-78.78522358,2014-09-22,14.523
uoep,35.70773197,-79.1603581,2016-07-13,0.782
uofb,35.67853566,-79.21458708,2018-07-11,1.126
uogg,38.8121,-121.724,2015-05-12,5314.373
uogp,43.37318,-86.14407,2017-06-05,27.8
uogt,35.62476,-78.70866653,2016-06-08,3.558
uogv,34.9638,-120.642,2018-09-24,4452.5
uohm,39.1873,-121.908,2020-05-20,2513.783
uoib,33.1809,-117.327,2013-02-09,3685.75
uoiq,35.79,-79.02535414,2018-03-22,4.149
uoiu,38.1156,-121.494,2021-03-16,1406.573
uoki,35.478,-79.05718957,2016-07-13,720.33
uokp,39.3092,-121.595,2018-09-19,6062.5
uoky,35.90949402,-79.15384082,2021-09-09,116.182
uomx,36.74713,-105.49796,2017-08-15,3.008995221
uonl,35.65221374,-79.2634772,2015-08-06,1.017
uoon,37.2141,-120.561,2016-06-14,3152.057
uopt,37.2583,-120.475,2015-02-10,3419.09
uoqa,35.65463568,-79.25897872,2014-08-05,5.613
uosh,37.2583,-120.475,2013-09-10,3204.161
uosq,34.926115,-104.660281,2019-08-08,2.661813712
uouk,35.837,-79.001,2016-05-24,205.256
uoum,42.68,-79.691667,2014-04-25,0.09356652
uovr,36.16902,-79.05491561,2015-09-24,4.32
uowq,36.7085,-121.749,2013-05-29,8610.0
uowt,34.97,-79.08437821,2021-06-23,90.212
uoxf,37.0062,-120.6,2020-06-09,5420.0
uoyn,35.98,-78.83493596,2021-05-26,8.363
upbo,39.61525,-84.96614444,2021-08-10,3481.41
upbq,35.88203993,-78.93411214,2016-07-19,57.607
upcg,35.86877874,-78.82797622,2017-03-21,8.582
upfk,35.89722664,-79.05565889,2016-01-27,1.089
upfy,35.63,-78.95772551,2019-09-01,9.183
uphq,40.064685,-76.900309,2018-08-20,54.0
upib,42.71482,-71.09953,2017-07-27,178.3989
upif,41.25432,-74.9036,2019-08-19,0.0
upij,35.433,-80.1,2016-08-17,385.58
upjb,35.794,-79.02031188,2016-10-18,2.324
upks,35.976,-78.72457449,2014-03-27,2.178
upkt,41.1844,-123.7053,2018-10-24,0.275
upku,35.79,-79.03618016,2021-06-17,8.714
upnf,35.65679147,-79.25497457,2013-07-30,0.508
upnk,35.68683945,-79.19916371,2021-08-05,20.332
upnq,41.76722,-76.58667,2018-08-09,235.533
upnr,35.794,-79.00909039,2014-06-10,5.586
upoe,41.46936,-111.02332,2019-07-17,17815.59686
upoi,35.794,-79.01161152,2014-11-25,128.345
upop,37.6003,-121.224,2014-10-14,8720.0
uppg,38.307,-121.794,2016-01-19,2112.499998
uppt,35.8758286,-78.88439977,2021-06-17,0.323
upqq,40.307057,-80.600561,2016-09-27,0.255283019
uprb,35.63733613,-79.29111075,2015-08-24,50.029
upsj,35.63012355,-79.30450734,2015-12-07,1.983
upsx,40.45641,-79.45326,2017-11-28,10.0
upub,41.62674,-86.76266,2017-08-14,137.717
upuu,41.80603,-77.19818,2021-08-23,240.467
upuy,35.34,-79.04611638,2021-07-20,0.268
upwe,34.17158,-96.06914,2017-08-29,156.432
upwh,39.03917524,-95.69083603,2018-08-29,266.869
upwp,38.04947082,-99.82700111,2018-10-01,3635.1
upwu,37.70127,-97.0508,2017-08-14,5.67
upxq,35.69011305,-79.19308334,2019-07-02,1.21
uqah,38.2361,-121.419,2015-08-18,2065.5535
uqam,44.868638,-93.524033,2013-06-17,0.513
uqdi,37.2486,-120.851,2018-11-30,7107.5
uqfb,41.300686,-80.75819,2018-07-03,4.752640326
uqfe,35.63560618,-79.29432395,2017-09-20,5.906
uqgx,35.70879656,-79.15838075,2021-06-15,5.809
uqhe,35.64917967,-79.26911267,2017-01-24,150.266
uqhl,35.64577299,-79.27544021,2019-02-19,61.503
uqhu,39.3992,-99.42481,2021-08-02,476.749
uqii,37.9286,-121.561,2020-04-29,1175.3615
uqio,36.16,-79.09856574,2020-07-21,3.433
uqir,36.7962,-121.782,2020-04-28,1315.0
uqjy,41.707665,-73.382964,2019-07-30,51.8076
uqjz,35.68836,-78.69922118,2016-08-31,15.975
uqkn,35.61133,-78.985813,2016-10-05,16.597
uqlj,41.890646,-78.925275,2013-08-28,6.60318287
uqms,35.90297212,-79.10164283,2018-08-09,91.494
uqpa,37.3204,-120.983,2017-06-13,6172.5
uqqr,41.195409,-80.967496,2019-09-11,3.865714286
uqqu,41.76019,-70.65755,2017-08-15,55.25
uqri,44.0,-82.35,2015-08-09,1.640637161
uqrr,40.41849,-76.10509,2020-08-14,344.8
uqrz,35.68,-79.10978723,2021-09-08,20.332
uqso,35.70648108,-79.1626815,2016-05-11,0.968
uqsr,37.6106,-121.229,2017-10-10,3700.0
uqsu,35.63182689,-79.30134357,2015-01-27,4.383
uqsw,38.76881669,-75.19656666,2017-07-26,5.0
uqtf,40.40277,-76.05919,2020-10-28,530.8
uqtj,35.70916917,-79.15768867,2016-10-05,0.145
uquc,35.72,-79.86,2021-05-20,92.22
uqug,35.88685372,-78.97263923,2018-11-07,32.434
uqvn,37.5394,-121.122,2021-01-12,6295.0
uqwb,39.0258,-121.727,2015-05-13,3090.1835
uqwt,44.453333,-82.341667,2019-04-17,0.544768184
uqxg,41.80497,-76.65939,2019-06-18,6209.767
uqxs,35.70994099,-79.15625509,2016-07-27,0.218
urbi,36.3708,-119.429,2018-06-21,1289.75
urbn,39.80482,-99.93915,2021-06-28,2.099
urca,34.2127,-78.91944699,2013-08-12,864.105
urdo,35.79,-79.02223981,2017-04-18,6.374
urdr,35.742,-79.20255895,2015-05-06,0.189
urdz,38.9725,-94.67293,2019-07-29,840.42
urhs,41.021659,-80.999996,2017-08-02,36.27608696
uriw,38.5901,-121.731,2014-02-11,5082.5
urkd,34.41,-78.3,2019-02-19,1.565
urkv,36.06,-76.0,2020-07-28,1606.947
urkx,35.61,-78.99674973,2021-05-18,3.389
urlk,32.9464,-117.205,2013-02-09,3203.0
urll,42.733333,-87.0,2016-08-02,2.31936432
urlx,34.85,-78.83,2020-11-25,0.073
urmk,35.61,-78.9500201,2018-05-01,0.358
urml,41.37092,-75.277,2019-08-20,62.0
urnr,39.6242,-122.197,2018-12-19,7145.0
urpb,35.98,-78.78596927,2018-01-24,3.112
urpq,35.69216238,-79.18927693,2018-02-21,9.345
urql,35.88635681,-78.96866224,2018-08-09,11.618
ursm,38.25605667,-86.77640306,2016-07-05,37.709
urty,35.68,-79.10909516,2021-06-29,5.586
urvc,39.264159,-79.951664,2013-10-21,0.190422222
urvm,36.4142,-120.394,2017-05-03,3546.0935
urvw,47.165333,-89.656667,2014-05-18,0.37581002
urwp,36.6922,-121.629,2014-12-03,5200.0
urxk,35.62980418,-79.30510054,2016-05-24,9.44
uryk,35.8867916,-78.9721421,2018-11-07,13.555
uryr,35.87393414,-78.86923749,2020-05-13,2.091
urzn,35.99,-76.61,2021-06-29,26.105
urzo,41.353881,-80.754718,2016-07-19,7.274902534
urzq,38.37080661,-98.79520846,2013-10-28,1171.8
usbc,36.17,-79.05190014,2018-05-17,2.504
usbl,45.55612,-99.7759,2017-06-15,330.47
uscb,35.98,-78.84363562,2021-12-14,20.021
uscr,38.1205,-122.2,2013-07-11,5067.5
usfy,37.4583,-120.967,2014-10-14,925.9135
usgz,35.93,-78.84512699,2017-08-04,241.052
ushn,36.04,-76.61,2020-08-18,8.859
ushp,35.70680046,-79.16208829,2016-10-05,3.812
ushu,41.3328,-75.8865,2019-09-12,87.6
usjh,35.79,-79.03074244,2019-11-14,17.427
uskm,35.036,-79.11858646,2021-07-22,3.389
uskp,35.88,-79.12392532,2019-06-19,28.682
usmv,35.90275473,-79.0999029,2018-07-11,49.377
usnm,36.9818,-120.221,2013-04-02,2832.92
usof,37.4542,-120.608,2019-01-07,4991.9795
usoo,35.9103015,-79.16030343,2013-03-13,9.159
uspi,36.039,-79.08675104,2013-06-27,0.089
usqh,35.69053889,-79.1922924,2019-05-16,3.389
usra,35.64484147,-79.27717039,2019-07-02,90.622
usrh,38.25605667,-86.77640306,2016-08-29,261.223
usru,37.6003,-121.224,2014-08-12,6042.5
ussy,35.60595,-78.98978999,2016-07-27,460.856
ustf,41.47723,-92.46028,2017-06-20,66.13747863
ustk,37.4583,-120.967,2015-03-10,103.973
ustx,35.95,-76.61,2021-04-27,1.525
usuc,35.794,-79.01225416,2015-02-11,13.071
usui,35.67,-79.04918128,2020-05-14,33.971
usur,35.7172068,-79.14275964,2018-06-12,0.908
uswe,35.87666713,-78.89111094,2021-10-12,7.922
usww,38.77786166,-75.31493832,2020-07-16,14.06000042
usxf,35.44,-78.86650331,2019-09-17,0.125
usyi,37.6003,-121.224,2015-08-11,4400.0
utaz,40.45659,-75.23245,2018-08-30,57.067
utbh,36.7605,-119.513,2013-06-17,953.375
utbj,41.43988,-75.21219,2020-08-17,127.333
utck,35.98,-78.77180124,2017-04-20,23.537
utcq,36.43,-79.0747386,2019-07-29,94.035
utcy,35.57,-78.94231468,2018-07-16,159.345
utfo,40.11238,-75.86381,2017-06-21,50.56375011
utho,41.38667,-76.99833,2019-07-31,278.3335
uths,35.79,-79.02624395,2018-06-13,101.95
utic,38.780916,-95.549753,2017-10-02,383.985
utjj,35.64607,-78.6756078,2016-08-10,15.491
utjy,36.7723,-121.788,2018-04-24,6882.5
utkh,36.045,-79.09129895,2013-06-27,20.228
utmu,35.84,-79.05980957,2020-06-04,39.212
utnn,37.8817,-121.249,2016-08-16,3715.4315
utoz,37.9792,-121.57,2017-04-18,1813.6355
utpk,36.7605,-119.513,2013-11-18,577.325
utpz,37.7261,-122.163,2014-02-06,6160.0
utqy,37.66,-120.875,2014-01-14,3174.8525
utrd,35.86098352,-78.7655872,2013-09-04,274.481
utsm,41.80687,-77.1974,2019-08-19,1021.533
uttk,36.11,-78.90229622,2018-05-21,7.263
utuc,38.77848333,-75.30981668,2016-08-10,1.1
utul,39.58638333,-84.99486667,2020-08-25,990.318
utun,41.141242,-81.161385,2019-06-04,0.220559468
utvq,37.5368,-121.049,2020-01-17,1826.6615
utwr,35.643186,-82.400517,2015-09-01,9.361
utxm,37.1366,-120.762,2014-09-09,5572.5
utxn,34.9772,-120.57,2021-01-29,4540.0
utxs,47.606167,-86.818833,2015-08-27,0.768348877
utzj,35.036,-79.11794382,2021-05-26,9.544
utzk,44.87302,-93.556776,2013-03-15,0.543
uubd,35.79,-78.01,2017-12-06,1356.427
uubk,37.3906,-120.958,2017-04-11,905.072
uubr,35.44,-78.87495442,2019-08-14,8.701
uuby,35.63616509,-79.29328584,2016-05-24,3.42
uuce,37.3204,-120.983,2019-07-09,6412.5
uudu,38.0601,-121.499,2013-11-19,3477.707
uufd,37.8817,-121.249,2017-07-18,5125.496
uufg,35.65809559,-79.25255231,2021-12-02,35.799
uufr,35.71289522,-79.15076793,2021-06-15,2.541
uuht,47.165333,-89.656667,2014-08-27,0.947462341
uuio,36.9044,-121.75,2020-03-18,4377.5
uukl,36.4142,-120.394,2019-02-03,3158.57
uulg,37.6695,-121.836,2017-06-14,17.146
uulq,42.024803,-78.964352,2013-08-21,24.41192661
uumt,35.64894014,-79.26955757,2017-02-14,153.397
uuoj,34.73,-77.44,2019-03-19,1.815
uupc,32.46571,-96.20017,2017-06-08,109.44
uuph,35.66969959,-79.23099914,2015-09-09,0.659
uupj,41.006794,-81.003795,2019-08-07,71.85575397
uupu,39.08031907,-86.43086667,2020-06-15,30.188
uupy,41.80687,-77.1974,2019-08-02,526.267
uupz,40.11203,-79.52203,2021-06-14,0.0
uuqi,44.87302,-93.556776,2013-03-29,0.443
uuqy,35.63869348,-79.28858962,2015-04-22,95.058
uusk,35.71183063,-79.15274528,2016-07-13,1.452
uusw,37.9893,-121.463,2015-05-19,2061.1295
uutm,44.877646,-93.557842,2013-03-15,0.159
uuts,35.71100558,-79.15427773,2016-10-05,0.598
uuud,37.2764,-120.954,2013-09-10,4652.5
uuuo,37.5582,-121.164,2020-04-14,5750.0
uuuy,35.72202406,-79.1338121,2018-07-05,5.446
uuva,35.72540412,-79.127534,2017-06-13,44.85
uuwj,35.98,-78.81306251,2019-10-09,21.058
uuwp,38.46625528,-85.86134389,2020-05-19,3.071
uvat,37.4312,-120.995,2014-01-14,1719.197
uvcn,35.6559398,-79.25655646,2013-12-05,31.305
uvdi,35.70533665,-79.16480715,2016-08-31,3.086
uvdk,42.733333,-87.416667,2017-08-02,3.211548028
uvdr,35.6726272,-79.22556141,2021-09-09,20.332
uvek,35.90943191,-79.1533437,2021-09-09,135.546
uvey,35.6581222,-79.25250288,2021-12-02,1.271
uvfd,35.66679859,-79.23638743,2017-02-14,2.178
uvfx,35.87936906,-78.91273582,2015-07-07,167.98
uvgd,35.62770162,-79.30900582,2015-07-07,21.566
uvgr,37.0062,-120.6,2017-08-08,6777.5
uvhq,45.75,-83.916667,2017-08-08,6.441839157
uvig,35.66757041,-79.23495385,2016-10-18,0.98
uvka,35.63416899,-79.29699338,2015-07-07,5388.926
uvku,36.7518,-121.742,2018-09-19,6707.5
uvmo,40.70249154,-85.935575,2018-06-18,56.762
uvmp,37.9792,-121.57,2014-09-16,1527.0635
uvmz,41.55087787,-86.36162603,2017-07-18,132.661
uvno,35.71446549,-79.14785133,2016-10-05,2.541
uvnq,41.5999,-72.4953,2019-07-24,156.6864
uvon,35.976,-78.75713609,2016-05-10,3.485
uvps,35.97,-76.32,2017-06-29,175.543
uvrn,35.04,-79.12061325,2019-05-28,0.323
uvsi,35.9082207,-79.14364979,2020-12-10,137.24
uvso,41.992305,-78.929219,2015-08-24,18.69813348
uvsu,36.14,-79.0690537,2021-05-18,14.315
uvts,39.05458703,-95.73196971,2018-07-19,224.336
uvuc,34.94,-79.1037563,2021-08-24,183.568
uvuk,38.70408332,-75.07568333,2019-06-26,2.5
uvxc,34.73,-77.44,2019-02-26,1.125
uvxx,35.228,-79.12481513,2019-05-20,4.163
uvyg,36.3247,-119.079,2017-06-26,1286.75
uvyn,35.89648128,-79.0496934,2015-09-09,169.432
uvyp,41.81459,-77.20369,2020-10-28,610.467
uvyt,37.9718,-121.374,2015-10-21,1694.67325
uvyx,40.997554,-81.076051,2017-05-31,192.01325
uvzj,35.67148277,-79.22768707,2015-03-24,0.363
uvzr,35.98,-78.77528111,2017-06-15,3.697
uwbo,35.65732376,-79.2539859,2013-06-04,28.61
uwcb,35.228,-79.12496344,2019-06-19,13.7
uwea,37.2616,-120.906,2014-09-09,5730.0
uwek,35.87725721,-78.89583361,2020-08-13,10.166
uwfw,39.16522,-96.91105,2017-08-07,126.315
uwka,40.38845,-76.0788,2019-07-16,24666.667
uwkz,35.9117301,-79.17173728,2013-08-21,9.44
uwlo,37.4271,-120.674,2014-03-03,4607.7125
uwlx,38.0455,-121.469,2016-01-14,2412.8315
uwnm,40.02583333,-85.30794444,2020-06-08,28.368
uwns,35.64055651,-79.28512925,2021-09-09,21.058
uwoa,36.06,-78.76,2018-04-25,12.635
uwok,34.97,-79.08418047,2021-05-25,2.822
uwom,34.9638,-120.642,2013-05-28,3975.0
uwpj,37.6667,-120.898,2019-11-12,2614.7345
uwpz,48.437167,-87.0985,2016-04-17,0.384861552
uwqf,35.34,-79.04631411,2021-09-09,1.452
uwqq,35.79,-79.02955602,2019-07-02,3.05
uwqy,35.63411576,-79.29709225,2015-07-23,160.284
uwrz,35.87048685,-78.84164713,2018-05-09,0.218
uwvs,35.68750481,-79.19792786,2021-04-28,22.026
uwvu,35.98,-78.78025235,2017-09-27,10.892
uwwa,47.04,-113.2371,2017-08-13,204.231
uwwk,31.44023,-92.23634,2017-08-03,723.088
uwxg,39.3992,-99.42481,2017-10-30,66.78
uwzf,37.4121,-122.087,2016-02-01,250.173333
uxba,35.68787742,-79.19723579,2020-12-10,23.721
uxcc,38.38889,-97.09306,2014-08-04,18.27
uxck,37.6003,-121.224,2016-01-07,4577.5
uxdg,44.87302,-93.556776,2013-03-01,0.5
uxdj,35.63792166,-79.29002321,2015-06-22,0.275
uxdn,36.7368,-121.734,2017-01-11,3945.0
uxdo,38.37080661,-98.79520846,2014-09-08,579.6
uxen,37.21453,-97.528,2016-07-05,1.323
uxes,47.141492,-88.961752,2016-08-26,0.766255932
uxfn,33.4734,-117.143,2021-06-03,3532.5
uxfv,35.43,-79.0861084,2021-07-21,87.213
uxfy,35.66488233,-79.23994667,2018-03-22,0.835
uxfz,39.02235564,-86.48165556,2020-08-24,494.251
uxgw,41.36732,-75.3191,2019-09-18,461.867
uxhg,44.761667,-82.783333,2014-08-11,1.231281159
uxhx,35.976,-78.71388633,2013-06-13,32.531
uxib,36.7254,-121.73,2021-09-30,4297.5
uxik,38.2104,-121.262,2019-04-09,2523.5525
uxjx,36.05,-76.68,2020-07-30,13.324
uxkh,36.17,-79.05610202,2020-08-25,2.259
uxkv,41.5961,-72.5081,2019-07-24,149.3154
uxmj,39.1853,-121.704,2014-08-20,5737.5
uxng,35.66836885,-79.23347083,2016-06-07,7.261
uxnj,35.6456133,-79.27573681,2019-03-19,27.697
uxnk,35.66615984,-79.23757384,2017-06-21,5.809
uxpd,35.68612085,-79.20049842,2020-08-13,100.415
uxpw,35.64607,-79.02135735,2016-06-08,0.799
uxqk,38.78199034,-85.69828611,2016-07-25,98.665
uxry,35.90027019,-79.08001795,2017-05-17,393.083
uxte,41.424144,-73.206937,2017-08-24,227.448
uxub,35.79,-79.03573526,2021-05-24,54.46
uxup,35.90486658,-79.11680511,2019-07-02,15.685
uxuq,35.79,-79.02362396,2017-08-21,19.364
uxvi,36.9128,-121.744,2014-04-24,7582.5
uxvm,35.62476,-78.71612339,2016-08-31,123.444
uyae,35.98,-78.77006131,2017-03-28,13.007
uyau,39.09447,-96.90462,2017-08-07,58.59
uyax,35.69479724,-79.18438298,2016-06-21,57.654
uybd,39.61525,-84.96614444,2016-08-09,33.724
uybt,35.976,-78.71338921,2013-05-14,9.384
uycd,35.71898998,-79.13944757,2018-07-16,3.34
uyck,37.8717,-121.526,2015-05-19,1051.2125
uydt,36.06,-78.76,2017-11-29,47.198
uyec,39.89305,-98.0676,2015-07-27,137.34
uyem,35.79,-79.03034696,2019-10-17,20.332
uyfm,35.72527105,-79.12778117,2013-06-26,1.743
uyfq,35.98,-78.78149516,2017-10-25,4.149
uygj,39.21067,-96.97298,2014-07-14,2746.8
uyha,48.0735,-86.59,2015-08-27,1.278615441
uyhm,34.9767,-95.34763,2017-09-07,349.56
uyhn,35.117,-78.72606586,2014-08-13,2.069
uyis,37.4583,-120.967,2017-07-11,2950.154
uyjz,36.045,-79.09213933,2013-08-28,35.688
uykm,35.87,-78.77,2020-08-05,60.887
uykx,35.66778333,-79.23455838,2016-08-10,6.455
uylu,38.36472,-97.10194,2015-07-13,3.465
uyme,40.31302,-84.63687,2017-08-03,1323.9
uymt,37.7705,-121.292,2017-09-19,5548.841
uynq,35.68636038,-79.20005352,2021-12-02,1.936
uyom,35.86483454,-78.79640887,2015-07-07,117.473
uyor,37.3294,-122.086,2020-02-17,4731.75
uyrk,38.307,-121.794,2015-12-15,1753.426663
uyro,36.424,-79.07562841,2014-07-30,10.166
uyrq,35.91409041,-79.19062798,2014-08-05,94.398
uyrw,35.64052989,-79.28517868,2021-10-12,9.682
uysz,41.5461,-124.0725,2018-10-23,0.38
uyta,35.64444225,-79.2779119,2019-08-22,3.013
uyuk,39.1853,-121.704,2019-06-19,6912.5
uyux,41.726667,-83.15,2016-04-03,5.281504813
uyve,38.1602,-121.206,2015-09-15,1816.892
uyvh,35.6856684,-79.2013388,2014-12-30,12.586
uyxf,35.66815594,-79.2338663,2016-06-21,88.952
uyxw,34.4384,-119.906,2017-09-28,4477.5
uyyb,42.18166667,-80.1566667,2019-04-22,0.320425
uyyg,36.37,-78.85233529,2019-09-17,94.64
uyyi,40.489159,-79.916664,2014-09-08,0.501111111
uyzc,35.65436,-79.01638611,2016-10-05,353.267
uzar,35.6769654,-79.21750368,2019-06-11,14.73
uzbk,36.039,-79.08699821,2013-06-27,0.939
uzbt,41.726667,-83.15,2013-08-09,128.1901843
uzcc,35.98,-78.78298653,2017-11-29,1.367
uzcm,35.87225708,-78.85581515,2019-05-16,22.008
uzcu,37.2764,-120.954,2014-11-12,4900.0
uzdq,41.57846,-80.07747,2021-07-28,26.8
uzdy,39.6242,-122.197,2019-04-17,6580.0
uzek,35.61,-78.99749541,2021-05-18,11.376
uzfd,35.28,-79.04473223,2021-06-09,35.042
uzfj,34.446,-119.876,2016-04-21,2967.5
uzfv,36.039,-79.08719594,2013-07-25,2.504
uzgl,36.8698,-121.815,2014-02-28,4457.5
uzhl,35.89231969,-79.01638611,2021-06-17,83.506
uzid,35.68042531,-79.21107728,2017-06-21,0.323
uzif,48.0735,-86.59,2019-05-03,0.856776693
uzjd,35.70967484,-79.15674943,2016-08-10,0.944
uzje,35.65,-78.6880359,2021-09-13,43.568
uzjk,35.69035258,-79.19263844,2019-06-11,57.801
uzkr,35.74,-79.2413346,2017-01-24,7.612
uzkv,35.794,-79.01591227,2015-09-09,38.727
uzla,35.89433837,-79.03254263,2015-03-24,2.905
uzlb,35.34,-79.04636355,2021-09-29,1.196
uzlp,35.71135157,-79.15363509,2016-08-31,1.162
uzml,35.976,-78.7310371,2014-08-04,19.087
uzmy,35.88281635,-78.94032618,2016-12-13,22.51
uzpa,37.3725,-120.923,2015-08-11,403.571
uzpv,42.62057,-121.6373,2017-08-10,182.06
uzpw,35.66711,-105.2418,2017-07-12,65.1
uzqm,37.1145,-120.89,2020-01-17,5785.0
uzqx,37.9718,-121.374,2016-01-19,1066.553329
uzru,35.90881078,-79.14837246,2021-05-24,4.195
uzux,42.50014,-106.90919,2021-07-21,4805.14527
uzvs,37.9674,-121.464,2015-04-21,1194.9005
uzys,35.87070425,-78.84338706,2018-06-13,1.367
uzzl,42.027378,-78.967089,2016-09-26,69.1625
vaai,35.66307253,-79.24330818,2019-04-10,0.313
vabo,35.62961787,-79.30544658,2016-06-21,0.968
vabz,35.64508101,-79.27672549,2019-06-11,37.891
vacg,35.90101555,-79.08598343,2017-08-16,15.491
vafg,38.93027,-80.491525,2015-06-19,2.36775
vafv,35.478,-79.05743674,2016-07-13,101.659
vagg,35.63033647,-79.30411186,2015-09-09,78.745
vago,35.89278554,-79.02011454,2021-08-05,306.794
vahp,47.370167,-90.851833,2014-08-28,2.793432192
vahs,38.2581,-121.726,2019-06-18,1404.0
vahw,35.79,-79.03766318,2021-09-09,6.777
vaid,34.9414,-120.573,2014-08-25,6915.0
vail,35.72040056,-79.13682757,2019-07-16,2.99
vaje,35.64532054,-79.27628058,2019-05-16,9.682
vajj,35.68745158,-79.19802673,2021-05-24,0.508
vakr,35.89679185,-79.05217902,2015-10-12,284.647
valn,35.87719509,-78.89533649,2015-11-12,11.618
valx,34.965,-79.08284576,2016-06-15,2.469
vapd,35.57,-78.94902585,2019-09-01,222.06
vapz,42.027378,-78.967089,2013-08-05,61.99515385
vasl,34.965,-79.08368614,2016-09-22,25.726
vatc,42.416667,-79.8,2017-08-14,6.045768495
vawq,35.794,-79.01166095,2014-12-30,13.754
vawx,36.33,-79.07355219,2018-08-06,45.08
vaxa,39.20984,-96.96101,2014-06-02,590.94
vaxu,37.6413,-121.229,2015-03-25,909.2
vazr,35.976,-78.74023389,2015-01-06,23.963
vazu,36.18,-79.05278995,2018-05-30,0.313
vbba,35.89697819,-79.05367039,2015-11-12,529.718
vbbk,37.0062,-120.6,2019-03-12,6835.0
vbcr,47.13373,-124.0473,2017-07-06,31.8
vbdm,35.62476,-78.71164927,2016-07-27,431.327
vbeh,41.992305,-78.929219,2017-06-15,1.1275
vbeu,35.68489657,-79.20277238,2015-05-20,5.465
vbex,36.3,-80.04,2019-07-30,3.775
vbfe,35.90921451,-79.15160377,2021-08-05,2.905
vbfo,39.16522,-96.91105,2017-09-05,6.93
vbfu,36.7593,-121.755,2018-11-30,5260.0
vbfw,35.69064535,-79.19209466,2019-04-10,66.079
vbhq,39.16522,-96.91105,2016-07-25,175.455
vbih,36.9818,-120.221,2016-07-12,1211.183
vbil,36.1856,-104.8038,2016-08-10,37.699125
vbjn,36.03,-78.68008192,2020-03-18,0.726
vbkf,39.3992,-99.42481,2018-07-09,492.975
vblk,41.798303,-72.428591,2017-08-24,31.3794
vblu,40.80342,-77.18074,2021-07-26,538.0
vbmc,38.72020003,-75.08008333,2017-07-10,94.41000366
vbmh,43.204975,-108.579181,2020-07-29,239.17355
vbms,37.66,-120.875,2014-03-03,5864.7215
vbmz,38.77786166,-75.31493832,2018-10-17,0.01
vbne,39.03917524,-95.69083603,2018-06-19,39.357
vbnl,35.51,-79.09609404,2017-10-27,49.377
vbns,37.4419,-121.003,2018-11-30,452.4185
vboa,36.06,-78.76,2019-11-20,120.276
vboh,34.608337,-104.373615,2019-08-06,2.138957447
vbpb,35.89514585,-79.03900524,2015-06-10,4.841
vbpc,40.77949407,-85.63747222,2018-05-21,27.491
vbpo,35.69381249,-79.18621203,2016-12-13,4.225
vbpu,42.733333,-87.416667,2018-03-28,0.223425886
vbpw,44.76,-86.966667,2014-08-08,0.364779834
vbrh,41.33056393,-85.38360833,2020-05-18,8.719
vbrl,39.11775544,-94.63771926,2021-10-04,116.499
vbsr,36.432,-79.07389822,2014-07-30,36.791
vbsv,38.307,-121.794,2016-11-14,353.2799995
vbsz,41.56372,-75.70782,2021-08-12,68.8
vbuh,35.66115628,-79.24686742,2020-02-03,46.176
vbvq,38.38889,-97.09306,2013-06-10,195930.0
vbwr,39.21067,-96.97298,2016-10-17,414.54
vbxp,34.73,-77.44,2021-04-14,5.083
vbxw,34.41,-78.3,2020-10-19,0.472
